pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips,Cash,Credit Card,Dispute,No Charge,Pcard,Unknown,Prcard
7.0,12.25,6,16,3,1433865600,41.914616286,-87.631717366,41.921877461,-87.66407824,0.1,,17031832500.0,Credit Card,Blue Ribbon Taxi Association Inc.,1440.0,7.0,2.45,0.2116539901649081,0.2031797682144389,0.05835835607598147,0.13996403438855068,0.2689558267862673,0.05429073373771058,0.06359729063214294
7.0,7.05,9,11,7,1410607800,41.914616286,-87.631717366,41.892042136,-87.63186395,1.7,,17031081700.0,Cash,,480.0,8.0,0.0,0.2601345171830871,0.0914248598184226,0.16463661410838576,0.11012510277227645,0.12204186998580974,0.08858309602610605,0.16305394010591226
7.0,8.45,12,20,7,1388263500,41.914616286,-87.631717366,41.892042136,-87.63186395,0.1,,17031081700.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0,0.28443029680079523,0.1350114659343865,0.08389268582601594,0.027910807517308713,0.05766146257554588,0.15421599902090272,0.2568772823250449
7.0,7.05,6,14,3,1370355300,41.914616286,-87.631717366,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0,0.07482015079740904,0.16876888582526087,0.08495901608573637,0.11141325195203108,0.17452414936769492,0.234438418635294,0.15107612733657375
7.0,10.05,3,19,6,1394824500,41.914616286,-87.631717366,41.953400044,-87.646007066,3.5,,17031060800.0,Credit Card,Taxi Affiliation Services,720.0,6.0,1.0,0.18601747022291248,0.2587151408998519,0.13060190980214628,0.11858175619980234,0.11876591622909913,0.09673392764130807,0.09058387900487969
7.0,32.25,3,5,2,1395035100,41.914616286,-87.631717366,41.97907082,-87.903039661,1.6,,17031980000.0,Credit Card,,1260.0,76.0,6.85,0.24412844205321593,0.266472411870548,0.08190889255175728,0.041383139693627176,0.05963093101346726,0.18485784534639277,0.1216183374709915
7.0,34.85,3,7,2,1427698800,41.914616286,-87.631717366,41.97907082,-87.903039661,16.6,,17031980000.0,No Charge,Dispatch Taxi Affiliation,2580.0,76.0,0.0,0.28713776627439075,0.05479373111744744,0.33277395056998255,0.004765260650179077,0.10942637778509604,0.1373874005483123,0.07371551305459204
7.0,36.65,6,15,2,1433776500,41.914616286,-87.631717366,41.97907082,-87.903039661,16.1,,17031980000.0,Credit Card,,3120.0,76.0,7.93,0.20573050431254666,0.1921929660093872,0.022948324076960073,0.023616845735773252,0.16461681788032415,0.11727352688195379,0.2736210151030548
7.0,34.85,8,13,3,1439298000,41.914616286,-87.631717366,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Blue Ribbon Taxi Association Inc.,1680.0,76.0,7.55,0.16203076623992507,0.3406717494428488,0.01992082632331857,0.012602941215077552,0.14412876907286304,0.18791957407926738,0.1327253736266996
7.0,10.05,8,18,7,1407609900,41.914616286,-87.631717366,41.949060526,-87.661642904,2.9,,17031061200.0,Cash,Dispatch Taxi Affiliation,840.0,6.0,0.0,0.29875413582176813,0.3292287837052171,0.02961332579058679,0.010405842049178408,0.1319245895181176,0.03832829402702756,0.1617450290881044
7.0,6.45,9,9,4,1379497500,41.914616286,-87.631717366,41.914747305,-87.654007029,1.4,,17031832600.0,Cash,,480.0,7.0,0.0,0.0685390364201031,0.2587499109600048,0.16384831022561325,0.0013016789645825017,0.20875230735238687,0.15128964762322664,0.14751910845408275
7.0,5.85,5,0,1,1367714700,41.914616286,-87.631717366,41.914747305,-87.654007029,1.2,,17031832600.0,Credit Card,,240.0,7.0,2.0,0.13152571905452948,0.3253747902502257,0.09779387077280013,0.1058711889881111,0.11480439239276034,0.14980801117094703,0.07482202737062628
7.0,11.25,8,4,1,1439697600,41.914616286,-87.631717366,41.958154876,-87.653021789,0.2,,17031032100.0,Cash,Taxi Affiliation Services,540.0,3.0,0.0,0.32027492264719654,0.19989663035971467,0.09841771467144173,0.02923638863442261,0.15005501366556734,0.10435537847226022,0.0977639515493969
7.0,7.45,5,20,5,1400791500,41.914616286,-87.631717366,41.928967266,-87.656156831,1.6,,17031070400.0,Cash,,540.0,7.0,0.0,0.13559487060381056,0.07079287061945037,0.14472269221800624,0.1327461507716342,0.08181112412948642,0.2954758809114196,0.13885641074619248
7.0,6.45,11,10,7,1385202600,41.914616286,-87.631717366,41.921778188,-87.651061884,0.0,,17031071100.0,Cash,Taxi Affiliation Services,420.0,7.0,0.0,0.34509371638264147,0.2597412489167854,0.07054221117324863,0.027912767708361208,0.05502681600445281,0.118287151896099,0.12339608791841138
7.0,13.25,9,3,7,1411182000,41.914616286,-87.631717366,41.921778188,-87.651061884,0.0,,17031071100.0,No Charge,Dispatch Taxi Affiliation,1320.0,7.0,0.0,0.28187320748235734,0.20923161158550807,0.1505231736701105,0.020572730444906612,0.060196951626410776,0.10185258110677875,0.1757497440839279
7.0,11.45,9,2,1,1410660000,41.914616286,-87.631717366,41.921778188,-87.651061884,3.6,,17031071100.0,Cash,Choice Taxi Association,1020.0,7.0,0.0,0.29888103457068493,0.2370407990786367,0.06709908372797377,0.02569283299356274,0.11417016559833476,0.06572282723518162,0.19139325679562544
7.0,6.05,2,21,4,1360789200,41.914616286,-87.631717366,41.921778188,-87.651061884,0.0,,17031071100.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0,0.13966912424004335,0.11618827084993388,0.016573297944288166,0.004353413780140325,0.2572914796535781,0.29799858517878486,0.1679258283532314
7.0,5.65,12,10,1,1449398700,41.914616286,-87.631717366,41.921778188,-87.651061884,0.0,,17031071100.0,Cash,Dispatch Taxi Affiliation,240.0,7.0,0.0,0.21692995406490412,0.16632248922898607,0.07626653760728025,0.010632439985269674,0.08380144964671206,0.2405415783622912,0.20550555110455684
7.0,13.05,4,18,7,1428776100,41.914616286,-87.631717366,41.914616286,-87.631717366,3.54,,17031071500.0,Cash,,1200.0,7.0,0.0,0.1359296369611749,0.2723041920252317,0.13440646318728555,0.012582711002445969,0.15884939142019447,0.2038246270773622,0.08210297832630528
7.0,10.05,8,19,3,1375818300,41.914616286,-87.631717366,41.914616286,-87.631717366,0.3,,17031071500.0,Cash,,780.0,7.0,0.0,0.08264542628129833,0.4322676635272392,0.11890121816929633,0.0070469747819686315,0.1804228951845138,0.12432054836126631,0.05439527369441715
7.0,7.45,8,22,6,1406932200,41.914616286,-87.631717366,41.914616286,-87.631717366,1.9,,17031071500.0,Cash,Choice Taxi Association,540.0,7.0,0.0,0.11605511457146556,0.19864640756834842,0.12348790285809885,0.1564329887531739,0.23403899696870864,0.06311943960891582,0.10821914967128876
7.0,4.65,9,16,6,1409935500,41.914616286,-87.631717366,41.914616286,-87.631717366,0.7,,17031071500.0,Credit Card,,180.0,7.0,2.0,0.15510920859346217,0.1171803967880989,0.11625408311638792,0.14418510800419265,0.1443869853641608,0.17649753438673235,0.14638668374696523
7.0,4.05,12,2,4,1419991200,41.914616286,-87.631717366,41.914616286,-87.631717366,0.5,,17031071500.0,Cash,,60.0,7.0,0.0,0.22101378357678084,0.24628578089845088,0.023858872366726257,0.08275056801734618,0.10282843843687223,0.19459296102359516,0.12866959568022854
7.0,12.65,6,16,7,1403972100,41.914616286,-87.631717366,41.914616286,-87.631717366,3.1,,17031071500.0,Cash,,1440.0,7.0,0.0,0.06357370001767867,0.4618061296203443,0.07041772061933328,0.010554153459776795,0.14998955462045124,0.18788286823198266,0.05577587343043308
7.0,12.85,8,15,1,1407080700,41.914616286,-87.631717366,41.877406123,-87.621971652,0.2,,17031320400.0,Cash,Taxi Affiliation Services,1260.0,32.0,0.0,0.11803818699454811,0.25384465495825576,0.03959894110727349,0.0025018006332148766,0.19215878431050532,0.12193582758053488,0.2719218044156676
7.0,7.45,4,23,6,1366412400,41.914616286,-87.631717366,41.934762456,-87.639853859,0.0,,17031063302.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0,0.2204279656498449,0.278539763098431,0.04906199553978617,0.07983883158800258,0.07550165300779389,0.13286805915165456,0.16376173196448682
7.0,15.65,6,19,6,1434743100,41.914616286,-87.631717366,41.966834067,-87.684018371,0.0,,17031040600.0,Cash,Taxi Affiliation Services,1560.0,4.0,0.0,0.30247510317438175,0.0985038279400513,0.13065764738992486,0.060566960639375424,0.08426744751771881,0.25276609626315155,0.07076291707539623
7.0,9.05,5,17,7,1369501200,41.914616286,-87.631717366,41.936159071,-87.661265218,2.4,,17031062800.0,Cash,,660.0,6.0,0.0,0.21043753433869974,0.24134576365196822,0.07027405081660372,0.07941929861503791,0.020953144189591523,0.2277046475257434,0.14986556086235545
7.0,5.45,8,22,5,1408055400,41.914616286,-87.631717366,41.921701492,-87.655911848,1.2,,17031071000.0,Cash,,240.0,7.0,0.0,0.12358475024603492,0.10585260991495428,0.09643078531269132,0.020711066646413246,0.19152140265277615,0.22525436855073494,0.236645016676395
7.0,10.05,12,19,5,1387481400,41.914616286,-87.631717366,41.906025969,-87.675311622,2.7,,17031241400.0,Cash,,840.0,24.0,0.0,0.23240178930956462,0.28037428825325683,0.06949504132286406,0.0017868247698458362,0.29402850806968117,0.069958678985519,0.05195486928926861
7.0,8.65,6,2,1,1370743200,41.914616286,-87.631717366,41.9416281,-87.661443368,2.6,,17031062300.0,Cash,,600.0,6.0,0.0,0.2721041665533732,0.22692815215912612,0.08766276271677491,0.012137473700993596,0.2131425056165727,0.07838240970857066,0.10964252954458895
7.0,5.45,1,19,3,1422385200,41.914616286,-87.631717366,41.907520075,-87.6266589,1.0,,17031080100.0,Credit Card,,300.0,8.0,2.0,0.12360930875541047,0.24643694365348745,0.07360105640124952,0.012036033839073758,0.2821534976221624,0.11612404844472318,0.14603911128389324
7.0,13.25,12,23,5,1417734000,41.914616286,-87.631717366,41.950605232,-87.671332488,4.6,,17031060300.0,Cash,Dispatch Taxi Affiliation,900.0,6.0,0.0,0.2708018102032601,0.20655429373133627,0.10555800334847619,0.016576122093749368,0.08683988407230396,0.2777073056244491,0.03596258092642519
7.0,8.45,7,1,1,1404609300,41.914616286,-87.631717366,41.936237179,-87.656411531,2.3,,17031062900.0,Credit Card,Taxi Affiliation Services,600.0,6.0,3.15,0.268690414957808,0.23852604032531394,0.1441172014495397,0.014193947274722176,0.11544349220271521,0.1479810349547291,0.07104786883517182
7.0,8.05,3,21,5,1363296600,41.914616286,-87.631717366,41.936237179,-87.656411531,2.2,,17031062900.0,Cash,,600.0,6.0,0.0,0.24897706905927647,0.21386698658990713,0.116681619623535,0.026734652354987527,0.31550675469909123,0.05752024032635378,0.020712677346848857
7.0,6.05,4,3,1,1396755900,41.914616286,-87.631717366,41.905857769,-87.630865027,0.0,,17031080202.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0,0.22164455620333048,0.1197700891239405,0.027138868939621964,0.018459711464277884,0.15883914268469018,0.04653045870223384,0.4076171728819051
7.0,4.65,3,7,6,1427442300,41.914616286,-87.631717366,41.905857769,-87.630865027,0.7,,17031080202.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0,0.14977058220693415,0.19534882188068703,0.014249237220560446,0.0565662500028919,0.18849541738340098,0.2985877584151085,0.09698193289041693
7.0,8.05,6,19,7,1370719800,41.914616286,-87.631717366,41.922082541,-87.634156093,0.1,,17031071400.0,Cash,Northwest Management LLC,660.0,7.0,0.0,0.1936897633750575,0.306876786511642,0.05273121478700312,0.020486156921391916,0.0883019515585084,0.2982378351290926,0.0396762917173045
7.0,5.65,2,3,1,1393125300,41.914616286,-87.631717366,41.922082541,-87.634156093,1.0,,17031071400.0,Cash,Choice Taxi Association,300.0,7.0,0.0,0.15862649743984084,0.18907755446103788,0.08493864257633181,0.027360783935688606,0.08676237276411793,0.3803255760615289,0.07290857276145404
7.0,4.45,3,11,7,1395487800,41.914616286,-87.631717366,41.922082541,-87.634156093,0.7,,17031071400.0,Credit Card,Taxi Affiliation Services,120.0,7.0,1.0,0.1347483565264073,0.2711167648055487,0.14886516995825527,0.08927089556049961,0.12629285680177685,0.0437807976042757,0.18592515874323662
7.0,12.85,8,23,7,1407021300,41.914616286,-87.631717366,41.921125914,-87.699754406,4.2,,17031221300.0,Cash,,1080.0,22.0,0.0,0.1766360732133257,0.28858365991595947,0.04938268228933139,0.0473387695432874,0.22364710254065595,0.07313335105443106,0.14127836144300893
7.0,7.05,3,21,4,1426712400,41.914616286,-87.631717366,41.934659157,-87.646729729,0.0,,17031063400.0,Credit Card,Blue Ribbon Taxi Association Inc.,540.0,6.0,1.5,0.07812455891248415,0.1345472797345273,0.05462285378416307,0.005384214067577502,0.1156746066635651,0.4135983094193736,0.19804817741830916
7.0,8.85,2,20,4,1423687500,41.914616286,-87.631717366,41.892536872,-87.659864318,0.1,,17031243400.0,Credit Card,Taxi Affiliation Services,660.0,24.0,3.0,0.2241963157418309,0.2200343965421894,0.07796591432010787,0.032828943202676195,0.08865070752530675,0.17865035074767288,0.17767337192021596
7.0,9.05,4,11,5,1396522800,41.914616286,-87.631717366,41.884987192,-87.620992913,2.6,,17031320100.0,Credit Card,KOAM Taxi Association,540.0,32.0,3.0,0.13422947566068594,0.24650142286761162,0.04156710795065859,0.018724902910612316,0.24346598911372347,0.16107346969300507,0.15443763180370298
7.0,9.45,10,7,2,1412580600,41.914616286,-87.631717366,41.884987192,-87.620992913,2.56,,17031320100.0,Cash,,660.0,32.0,0.0,0.2530847574430826,0.17410908735037975,0.011943005382340274,0.05164379010349423,0.15731112346448928,0.13976218979183302,0.2121460464643807
7.0,9.85,1,9,6,1391160600,41.914616286,-87.631717366,41.884987192,-87.620992913,2.6,,17031320100.0,Credit Card,Dispatch Taxi Affiliation,840.0,32.0,2.0,0.0847297620906143,0.25048708937292785,0.04986016685554805,0.008471849396526333,0.13568075933235366,0.3489923599398724,0.1217780130121573
7.0,11.65,7,9,4,1373446800,41.914616286,-87.631717366,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,960.0,32.0,0.0,0.1549907174245581,0.16091026220466942,0.06270432557129335,0.028816398434539543,0.29590269893428894,0.07820092548832146,0.21847467194232914
7.0,8.65,7,9,4,1435743900,41.914616286,-87.631717366,41.884987192,-87.620992913,2.2,,17031320100.0,Cash,,660.0,32.0,0.0,0.1597008909660471,0.21133274618856063,0.09723735087170016,0.06016568585747399,0.24598110504942386,0.03665011473651378,0.18893210633028037
7.0,8.25,11,7,2,1385364600,41.914616286,-87.631717366,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Northwest Management LLC,480.0,32.0,0.0,0.35114154193763447,0.2198001988010494,0.07931741917307412,0.023913561493708,0.042195607107586665,0.16180896459558045,0.12182270689136691
7.0,8.65,4,11,7,1397303100,41.914616286,-87.631717366,41.884987192,-87.620992913,0.1,,17031320100.0,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,32.0,2.0,0.18854672472532025,0.3481662825514309,0.0062061315202990314,0.007495626536527486,0.2119791880642565,0.08295377862431637,0.15465226797784934
7.0,7.85,6,12,6,1402057800,41.914616286,-87.631717366,41.880994471,-87.632746489,0.1,,17031839100.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0,0.057611423387352305,0.1892477255369125,0.19945700650056178,0.11833361759396342,0.1411950280071189,0.09765369920332227,0.19650149977076883
7.0,9.85,5,9,6,1368179100,41.914616286,-87.631717366,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Dispatch Taxi Affiliation,900.0,32.0,0.0,0.1934807935813854,0.3964191827380039,0.025584852822291046,3.678334730639443e-05,0.06467059682364346,0.14411640635019157,0.17569138433717826
7.0,9.25,6,23,4,1372287600,41.914616286,-87.631717366,41.880994471,-87.632746489,3.2,,17031839100.0,Cash,,420.0,32.0,0.0,0.30102716314701955,0.1723726098653116,0.0206258412324084,0.00874811364892869,0.029383241152315175,0.18731129366621602,0.2805317372878005
7.0,11.45,9,15,2,1442245500,41.914616286,-87.631717366,41.88528132,-87.6572332,3.7,,17031833000.0,Credit Card,Taxi Affiliation Services,1020.0,28.0,2.25,0.1309407429286325,0.28564323824692783,0.08776307782270137,0.004868480214075118,0.13263012417610376,0.17815912376299758,0.17999521284856188
7.0,8.05,5,11,7,1431171900,41.914616286,-87.631717366,41.891971508,-87.612945414,0.1,,17031081402.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0,0.016757139076154427,0.2651513453687598,0.015793310532667398,0.03255894377385461,0.1592601198120473,0.32492091874521495,0.18555822269130137
7.0,6.45,3,19,7,1426359600,41.914616286,-87.631717366,41.921854911,-87.646210977,1.1,,17031071200.0,Cash,Taxi Affiliation Services,480.0,7.0,0.0,0.4384122626686573,0.12492099687099273,0.0842938203420084,0.049471702715693344,0.12997592065498606,0.08571253001084543,0.08721276673681663
7.0,7.45,12,19,6,1449862200,41.914616286,-87.631717366,41.921854911,-87.646210977,0.0,,17031071200.0,Cash,Taxi Affiliation Services,720.0,7.0,0.0,0.1330522462031076,0.2710715808214755,0.2344692315760687,0.03630709542231939,0.09910703603000644,0.10216658639122729,0.12382622355579535
7.0,4.25,4,2,7,1428720300,41.914616286,-87.631717366,41.921854911,-87.646210977,0.0,,17031071200.0,Cash,Blue Ribbon Taxi Association Inc.,120.0,7.0,0.0,0.21409491021670593,0.31576741893837906,0.07991817247197386,0.03182322895409783,0.15655212635201834,0.14815515768629733,0.05368898538052764
7.0,8.85,9,23,6,1378509300,41.914616286,-87.631717366,41.936310131,-87.651562592,0.0,,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,6.0,0.0,0.11624456921150231,0.34560617372856534,0.034865779091715544,0.00879518924381687,0.17109327597121052,0.202034048249357,0.12136096450383252
7.0,11.45,11,19,7,1384629300,41.914616286,-87.631717366,41.962178629,-87.645378762,0.0,,17031031400.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,3.0,0.0,0.23677521194093784,0.3313437589158986,0.022096379728745532,0.07227269823400315,0.13088541109839263,0.1553493569589419,0.051277183123080286
7.0,10.05,9,19,1,1441567800,41.914616286,-87.631717366,41.962178629,-87.645378762,3.6,,17031031400.0,Credit Card,Dispatch Taxi Affiliation,300.0,3.0,3.0,0.08117694696821597,0.2616626161446005,0.10424954141175241,0.001027355559219453,0.22502765627365928,0.05465386584559699,0.27220201779695546
7.0,11.45,6,10,6,1403864100,41.914616286,-87.631717366,41.879066994,-87.657005027,0.2,,17031833100.0,Cash,Taxi Affiliation Services,1020.0,28.0,0.0,0.0766695652181621,0.3090148380504644,0.05309583373567223,0.059516401010045496,0.048641286990665604,0.25430945769513175,0.1987526172998584
7.0,7.45,5,2,1,1431224100,41.914616286,-87.631717366,41.916005274,-87.675095116,2.2,,17031831000.0,Cash,Taxi Affiliation Services,420.0,22.0,0.0,0.1835961630805807,0.4715358321651417,0.03898797465968229,0.03490905368269065,0.11872618910334463,0.05022703014952813,0.10201775715903186
7.0,16.45,3,17,7,1426353300,41.914616286,-87.631717366,41.949139771,-87.656803909,3.0,,17031061100.0,Credit Card,,2160.0,6.0,0.0,0.23544353652255962,0.2806083131169052,0.09549732864126888,0.046330712290464836,0.08842541650749705,0.14978822388868468,0.1039064690326197
7.0,10.05,3,13,1,1394975700,41.914616286,-87.631717366,41.879255084,-87.642648998,3.0,,17031281900.0,Cash,Choice Taxi Association,840.0,28.0,0.0,0.17337813819007783,0.20260026727109687,0.037534307928253505,0.060095722078157665,0.2032563500703324,0.17538724579540063,0.14774796866668102
7.0,10.45,7,19,1,1437333300,41.914616286,-87.631717366,41.879255084,-87.642648998,2.8,,17031281900.0,Cash,Taxi Affiliation Services,960.0,28.0,0.0,0.21492116159233732,0.2575429378773986,0.02521928881584789,0.07673531620735807,0.08281639351859471,0.20437904532936702,0.13838585665909642
7.0,8.05,2,17,7,1423935900,41.914616286,-87.631717366,41.908378669,-87.670945075,2.0,,17031241500.0,Cash,,660.0,24.0,0.0,0.0544174411766205,0.26679991136480063,0.03277838661278024,0.07907804329641654,0.28094949099214006,0.0973505284750828,0.18862619808215927
7.0,6.85,9,18,6,1442600100,41.914616286,-87.631717366,41.902788048,-87.62614559,1.1,,17031081202.0,Credit Card,Taxi Affiliation Services,540.0,8.0,2.0,0.13497497850063364,0.4317242490393556,0.01652980128939241,0.011445313536576322,0.09909631691907737,0.1907758085053788,0.11545353220958587
7.0,5.25,9,22,6,1379716200,41.914616286,-87.631717366,41.902788048,-87.62614559,0.0,,17031081202.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0,0.26935284214612515,0.2096738505213807,0.11152899927943927,0.015003617771949043,0.1783896996012942,0.04442672049820259,0.171624270181609
7.0,3.25,7,21,4,1436995800,41.914616286,-87.631717366,42.001315924,-87.693637494,0.0,,17031020602.0,Cash,,0.0,2.0,0.0,0.1710575526398279,0.1388196495182652,0.030116650537009446,0.02968567784494079,0.10490602382832648,0.19068674752422826,0.33472769810740194
7.0,7.25,5,1,1,1431222300,41.914616286,-87.631717366,41.892072635,-87.628874157,1.9,,17031081600.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0,0.16868505525985564,0.42680766160593786,0.05870111794149989,0.08838838036563391,0.05994666238496556,0.1270863919631423,0.0703847304789646
7.0,7.05,10,23,5,1380841200,41.914616286,-87.631717366,41.892072635,-87.628874157,1.6,,17031081600.0,Cash,,540.0,8.0,0.0,0.15825186288396245,0.14735170618018933,0.0905272033458789,0.031660688429572245,0.08103885235020568,0.2212476082173716,0.26992207859281975
7.0,8.45,7,20,7,1405195200,41.914616286,-87.631717366,41.892072635,-87.628874157,2.2,,17031081600.0,Cash,,660.0,8.0,0.0,0.14482330780959363,0.2226741473593967,0.05935953770052664,0.008409519144591659,0.15961519041228334,0.25867773832900876,0.14644055924459923
7.0,9.05,5,20,5,1368131400,41.914616286,-87.631717366,41.941488234,-87.671107656,0.0,,17031062500.0,Cash,Dispatch Taxi Affiliation,780.0,6.0,0.0,0.09175674663788455,0.2711062995563879,0.015801573597569733,0.10092236429665302,0.16953105743934074,0.22232584929837498,0.12855610917378904
7.0,9.25,12,20,7,1449951300,41.914616286,-87.631717366,41.912364354,-87.675062757,2.2,,17031240300.0,Cash,Taxi Affiliation Services,780.0,24.0,0.0,0.15706301783012605,0.14847773479070642,0.10204593028201434,0.0006227391975953862,0.23057567456317177,0.1875921833249407,0.1736227200114454
7.0,6.65,2,20,5,1424983500,41.914616286,-87.631717366,41.929077655,-87.646293476,1.3,,17031070200.0,Cash,Northwest Management LLC,480.0,7.0,0.0,0.09386758190987272,0.28603738213013674,0.11818189864193664,0.024497462385806697,0.19430640066769625,0.13995432038557273,0.14315495387897825
7.0,6.65,11,23,4,1448494200,41.914616286,-87.631717366,41.929077655,-87.646293476,1.4,,17031070200.0,Cash,Taxi Affiliation Services,420.0,7.0,0.0,0.2396774668933511,0.30019785396783877,0.04929854345094377,0.1547577488981979,0.13449843407953216,0.0368983795048606,0.08467157320527584
7.0,11.05,4,3,1,1398569400,41.914616286,-87.631717366,41.952822916,-87.653243992,0.2,,17031832100.0,Credit Card,Taxi Affiliation Services,420.0,6.0,3.0,0.08203374334116882,0.3767552764488556,0.027102448686302048,0.007598852551755482,0.1051637511481826,0.34252430449439625,0.05882162332933922
7.0,8.05,9,23,6,1379113200,41.914616286,-87.631717366,41.89503345,-87.619710672,0.1,,17031081401.0,Cash,Blue Ribbon Taxi Association Inc.,660.0,8.0,0.0,0.07299640428479627,0.14175684969756758,0.05050148300818554,0.016453407203138044,0.23827176953751672,0.4250712448872707,0.05494884138152512
7.0,7.85,8,0,1,1439685900,41.914616286,-87.631717366,41.89503345,-87.619710672,1.8,,17031081401.0,Cash,,540.0,8.0,0.0,0.10468835345185867,0.24624066611345657,0.08612439569802888,0.11119108481601694,0.16755905242862912,0.10361024541653671,0.18058620207547316
7.0,11.85,9,0,7,1409963400,41.914616286,-87.631717366,41.899422254,-87.684490122,3.6,,17031242400.0,Cash,Taxi Affiliation Services,960.0,24.0,0.0,0.11833252594255397,0.24965895578632755,0.0904894441444698,0.10516783713662177,0.22509930470821765,0.03935022568705307,0.17190170659475618
7.0,11.05,8,17,6,1440783000,41.914616286,-87.631717366,41.870607372,-87.622172937,2.9,,17031320600.0,Credit Card,Taxi Affiliation Services,960.0,32.0,2.2,0.1427344108080069,0.2015536291893028,0.08725183937676456,0.017089232401654445,0.18566342613383038,0.1220608137157611,0.24364664837467973
7.0,7.25,8,15,6,1438960500,41.914616286,-87.631717366,41.899155613,-87.626210532,0.0,,17031081201.0,Cash,Choice Taxi Association,660.0,8.0,0.0,0.3249162262765487,0.24375725940767576,0.08564894354617732,0.02875165790081346,0.09880860201308857,0.16803585777466176,0.050081453081034386
7.0,6.65,6,15,7,1435417200,41.914616286,-87.631717366,41.899155613,-87.626210532,1.4,,17031081201.0,Credit Card,Northwest Management LLC,420.0,8.0,2.0,0.5275498556600813,0.13558697880321724,0.07092265217963893,0.05614424009397117,0.08261425878125872,0.042260272175694814,0.08492174230613785
7.0,6.05,8,11,1,1407065400,41.914616286,-87.631717366,41.899155613,-87.626210532,1.3,,17031081201.0,Cash,,360.0,8.0,0.0,0.31207218776902335,0.20562876218213655,0.26696019244027136,0.029747951540772463,0.026526267627293754,0.09072765725802132,0.06833698118248126
7.0,7.25,5,0,3,1400544000,41.914616286,-87.631717366,41.899155613,-87.626210532,0.0,,17031081201.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,4.0,0.11503145261948812,0.14078664001691316,0.11345199269910787,0.050143669494835924,0.0686327476275405,0.2410733781344561,0.27088011940765827
7.0,16.05,5,22,6,1431729900,41.914616286,-87.631717366,41.994442248,-87.665224776,6.7,,17031030200.0,Credit Card,,840.0,77.0,4.01,0.1276914628476577,0.3321456547328488,0.06525241547171672,0.0038318342398885705,0.18292484291712044,0.2517336080159908,0.036420181774776905
7.0,7.0,10,10,7,1477737900,41.914616286,-87.631717366,41.89321636,-87.63784421,1.3,,17031081800.0,Credit Card,,420.0,8.0,0.0,0.1442525748251686,0.09761662475744157,0.38349422283423723,0.0014105433943176547,0.12458975624308372,0.07548124810259818,0.173155029843153
7.0,6.25,1,22,3,1421791200,41.914616286,-87.631717366,41.89321636,-87.63784421,1.5,,17031081800.0,Cash,,300.0,8.0,0.0,0.0503407951268362,0.3713066785769159,0.01767950684571459,0.12822600870871945,0.17853630333239473,0.1810419390601109,0.07286876834930814
7.0,7.25,7,14,4,1435761900,41.914616286,-87.631717366,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,540.0,8.0,2.0,0.18798937285157083,0.3076313827058592,0.06935974530142792,0.049149417937081795,0.07091886182665724,0.0899735594829694,0.22497765989443355
7.0,5.25,7,1,7,1405733400,41.914616286,-87.631717366,41.926811182,-87.642605247,0.0,,17031070103.0,Cash,Taxi Affiliation Services,240.0,7.0,0.0,0.06149382878765397,0.3077333475155033,0.13793492431886428,0.05917740801317198,0.06121532505545772,0.15070072499332077,0.22174444131602783
7.0,6.25,7,11,4,1405508400,41.914616286,-87.631717366,41.898331794,-87.620762865,0.0,,17031081300.0,Credit Card,Taxi Affiliation Services,360.0,8.0,1.0,0.12474079187517806,0.292045535024072,0.058018726262633886,0.016825271522299994,0.2925528495912835,0.0809889201894232,0.13482790553510926
7.0,4.45,8,21,3,1440539100,41.914616286,-87.631717366,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0,0.19146498776853768,0.249145777803437,0.22524095702349553,0.048460881067379454,0.029104668585367893,0.06975812276534171,0.18682460498644068
